"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30"
"cell52_1",25.1758626854647,-5.14491744035423,16.4905155123728,-0.364251032646712,-1.72799547033277,-3.17151076013721,3.01967203573931,0.910647389372067,-0.183805541141865,-2.95446668218232,-0.0586888673153131,-1.60833064113074,-0.500888571063494,0.00730741652220708,1.16515904865673,0.611526494850022,-0.380146476413005,-0.341964852814321,-0.409579504498039,2.6567497381993,3.6979553819117,-0.809909418240237,-2.81814083316624,0.0166790095872561,-1.1825059363775,-1.94559059423531,-1.40693129609924,-0.849255716242598,1.11383625858159,-1.91955459559679
"cell53_1",20.2542681297212,2.70628328511107,12.0254381883215,1.5643020990759,1.57614311348102,1.0862284876005,4.46238891440276,1.19530054728834,-1.49042063043564,4.3174135373236,-6.82090839911439,-1.21301093558585,-1.06877233662584,-5.1759636106974,0.252822488789723,-2.92739450630761,2.00266565075476,4.76761512306821,3.4579374367804,-2.17825683881621,-4.16948814592913,-1.40032139861238,1.37408036908686,-3.82691326100245,12.6879489008803,-7.46105093976819,2.86517036165324,2.70137035873607,-4.08613514199362,7.93161518323961
"cell54_1",-24.2782270175901,3.18175752162984,7.72969201368266,10.2360968798553,-3.30642312556126,-2.41304814837196,0.94920056188658,-2.55590030268214,-7.045210210542,3.47322663181771,3.99085498786109,-3.6910254297949,8.23107744805294,-0.837135966494755,4.23603126321598,0.0169123042745501,-2.61368949416484,-0.104799110845537,0.613674885275877,-2.76680470946672,0.552444956429448,-2.27692587109571,1.97056913557963,0.892544652292275,0.399230969487282,2.97186277538678,0.916975268376911,0.894160137996306,-0.121165122236554,0.00975796185103059
"cell55_1",14.2931253420216,4.80228044095136,6.94548809696071,7.72312144255526,-0.0866717019919364,6.44823940168196,4.28502522863526,2.09332543710991,-4.29914555370712,2.78079900601135,-4.50458048636155,3.0070286453451,1.63426715963482,-1.29280173153439,3.45444304686017,2.56721995249641,-1.04383275634788,0.915639760751396,2.66892842567037,-5.44714024540936,3.8309729355666,0.150578395282417,-0.686049927117928,5.26369649788731,-1.77453803235751,8.7364046139337,6.32524357126043,1.1815891039836,8.30197692997868,-4.71143291138585
"cell56_1",24.7257286794326,15.2817364933822,17.1040626878903,1.61600499703534,1.64936288276223,0.722309035778872,0.691012328064861,2.98007852353564,-2.79176781649904,1.68323685560082,-2.6634346327904,-1.58044527108734,-3.31361778438902,-1.56043523146831,1.88853744045627,1.13853896705791,-2.04511755347839,2.50511054786069,1.23916413483819,-1.31212548034054,-0.690140909216535,-0.996451751650181,-1.15233130458964,1.3183429017153,0.587366701685347,-2.54418741193785,1.14111567473421,1.25674868935973,1.3797351396907,0.0870906607771968
"cell57_1",-19.8787251173158,-1.37179473893902,7.58742524428549,4.5594765312393,-2.40971955436433,-0.121827003870125,3.24359001994318,-4.23252525107521,-4.5035798319796,3.66869570471972,4.30126803520394,-0.800773459627193,0.444448606838759,2.15768259774318,-2.42709279910663,1.62698541199633,0.725638951366085,-0.667703733757339,-0.924296431118121,-1.23379326768752,-0.313465207616083,0.463871147757907,0.743081772764868,2.1232591228815,0.870795994959349,-0.569639315794079,0.801591923639577,-1.11284447831281,-1.28386749591598,-0.146574841515545
"cell58_1",23.9410324802413,-1.80070881853616,11.9543560166931,-0.180029695892374,-2.8724842524338,-1.0086245062348,-2.34367678618561,-5.76681123245854,-4.07852063438006,1.62202131421987,4.07318020359871,2.489675320178,0.801930713921383,-1.89428044122665,2.22949291664756,1.63701626279745,-0.648023966398943,-1.83579386741157,-1.03801138241624,1.51149496436244,0.739785308051793,-0.730592904486054,-0.993576418376358,-0.615157000206225,3.29003934672936,-0.0172920315138184,-0.534064828125873,0.697937289323334,-0.661891203293732,-0.775461350005879
"cell59_1",19.4160162119674,9.85600767389059,5.23314882246842,0.336617893669809,2.36930178879608,0.726421510450887,6.7359483612499,5.50041437526977,-7.99040551951656,0.383757238051818,-6.6408897744714,-4.54541850247837,-5.25489988377418,-1.00797451706822,3.74653008078775,-5.15267328494184,-3.96280322964749,-0.19763427453431,3.49796533520986,-6.36040961149168,-0.14446681213138,-0.286256746313801,2.43867696734521,5.36604772275174,2.77629939344833,-3.67111411318159,-0.563453567107766,7.86822329749428,-2.34416546368216,3.40237542405651
"cell60_1",20.2954633000398,-12.1233709385107,13.1418054597099,2.14019850629835,-0.498238451077892,2.42265446969401,4.53181444054425,5.06808072258092,2.3906786492526,0.121506701246924,-3.66804310366219,1.08200281142319,6.833204435018,1.86689692145186,-3.43236903740843,-0.725199254466892,0.369650524676015,1.75244815421876,-3.61908853939066,-0.885099111606453,-1.38071848129298,0.550087542259299,0.52419620667214,-0.849943153050398,-2.34911428176872,1.16733469995832,0.58751238540877,2.01216631605735,-0.304428882433963,0.543685461495045
"cell61_1",-18.0652419446685,-3.08187455089021,6.33115164295514,8.4819485616177,-3.0046587635856,-0.460823231091167,3.18552475546771,-2.72493165725907,1.29033787410891,5.33549298790264,1.49859496516909,-0.601144781373557,2.24276967069217,2.49723588485287,-6.19948961727058,0.74370677064753,2.86339376832286,-0.508545347585399,-1.06225408349774,-1.89906666781616,2.42303883260771,3.81101670757682,1.6528495922909,1.81028274508795,-0.272345939574125,-1.14747703327872,-0.00178895125624039,-1.85208977734664,0.393623795616958,0.352376663579401
"cell62_1",20.8216664969176,5.07836234658353,11.9345916417063,3.29739939058052,2.66384752158067,-0.160703917976407,5.16167427656412,2.19506021322803,-2.78804088351112,2.8740237228403,-7.75933804066267,2.55958358639129,-2.98856388049431,-0.4178165229526,1.95631221537093,-1.59074073412918,1.00864868796365,2.67280816278707,3.27106841239709,-4.0453023714001,-3.15286025947245,0.038029301344511,-3.10044521487736,0.0321576338178298,2.54228657258281,1.44754762080632,1.89923831755613,-2.13078476131379,-4.7304760091352,-0.306519223045984
"cell63_1",17.2201787640974,6.46243800196268,-21.1471828825095,10.1082832189445,5.53109019793662,-4.24094633404695,-4.54555262039475,-4.57078787873106,0.377232605604449,5.44856076904735,-0.582174670642531,-0.0195423520279455,0.422614339608859,5.00091339146098,1.29284972632985,-1.67965499965616,0.602368715261863,-1.37103116857817,-0.989903568051584,0.731232336438471,-0.786015781620002,-2.20389296242593,0.361125385482103,-2.4570240658235,0.801688158901925,-0.206421443627435,-0.998252904463945,-0.665436904270316,-0.709617057882552,-1.21158172302402
"cell64_1",-20.5385956732612,13.2006783241443,7.26555742906771,6.28025644896972,-1.61907921241681,-9.19489045031615,-4.40883259982643,-3.6915508505356,4.34577881305011,1.15694360096419,-1.02071066849869,-2.61133294978522,4.22532126604049,-2.74671416999346,-1.56332981198519,0.81871921575521,-0.0869792756625045,0.418743454870147,1.00274303807871,-0.332477095275675,1.29183025093481,0.486837418954417,0.78978560094651,-0.467085927778944,-0.155127045221574,-0.22129310514845,-0.213114294827318,-0.146421100666816,0.277339318647183,-0.109072777153311
"cell65_1",8.633117171234,5.43912282596115,-18.9982634881925,11.8225383686363,4.69481326620036,-3.36340188982879,-2.47423948558495,-0.870512777335717,0.222315922727752,1.63941269566896,-2.8082566736264,-0.404527840752668,2.98417002311676,3.42982923444984,-0.833629681481273,2.12852286449355,-2.03778970559071,-1.95786940073235,0.0781890971232609,-0.73576325595805,0.770443999739159,0.675969443781915,0.607623676208235,0.0289026923834654,-2.32584110826969,2.44853279707781,4.10108243984106,0.577249118309723,2.66705919500578,0.696382292804553
"cell66_1",14.8959941138298,3.09164846821052,10.8478281188717,2.68733248740067,6.41485064045369,2.0012934046298,4.93605357794978,3.86907979108037,-7.53535679731162,-1.36773509204864,-5.90765559361783,-5.81232565813155,-2.87803816674189,-1.06335122121537,1.91400538834855,-0.0642833316723728,-1.23923645900992,4.50160640491652,3.33145286578814,-5.15615542448504,-3.15213137882052,-0.502455465620668,-1.4323430615885,2.23621169845171,-3.96219281307199,0.33225761908395,-0.223788208894838,-6.7941241342034,10.6231687215242,-2.29340367667134
"cell67_1",-12.4075253059489,-6.27507595905038,1.29425136870252,3.94095859594733,3.99247261647346,5.753251555356,3.93988575406614,-5.38423629262123,-1.28541032090856,1.71230178063158,-1.1363738707318,-5.5721443960989,-1.39986518104901,-2.53285444190934,-5.5911556282402,-3.70028851055343,-1.34486384465771,-3.29202550443673,1.29149395875677,2.52120987936072,-0.630464873743662,-0.776891884479541,-3.5160556802843,-3.08327971623566,2.65586116434859,-0.304537606527792,1.8281486740593,0.623149206540002,1.49276436025181,1.67471035551763
"cell68_1",5.68831082851089,4.67277812563556,-10.2904466396578,9.33959057340844,0.781408326735011,-3.86661914548052,3.99757305640756,-0.26230370660561,-5.55916823172352,-6.82468778314461,3.75186704745399,7.84612390096689,0.474222939807708,-2.55232257672236,-3.19607227118625,-0.18533812256059,1.61387284321991,-0.434707743665142,0.129074978733632,0.0362400159842629,0.753419683665903,-0.00371671948111492,-1.02693773458329,0.16744937141627,1.12487202875013,1.98104739375394,-0.445864961166788,0.254076935895405,-1.25013610365812,-1.04992742026144
"cell69_1",13.7239662834533,8.79043255899454,-12.9411440748576,7.45474539616596,0.480640108758643,-10.0364023495252,4.63628747504098,2.74562162062403,1.19420849472072,-4.68565958135687,8.63491927439351,8.2284974966117,-7.98192765808905,-2.99300248647351,-4.00247581832216,-4.10549404552501,2.05827059159062,-2.38165547483223,0.388159979709989,-0.575899652131164,-0.438336440598545,-0.597221651346727,-1.97580341311488,-1.75754286766699,0.541062247759555,1.19200053990944,0.379302673798766,-1.71897199782926,-0.753497424741039,-1.89279735711945
"cell70_1",25.9744426582786,-5.02794944730584,13.3722798935201,0.409289661120838,-1.39894440350819,-2.47393523447814,-1.80454280163197,0.393449170469336,2.68657899673609,-0.356706086872535,2.27396048594043,0.984670517111711,-0.622840643452639,1.58241401514299,-0.326481985218941,0.673397647856486,0.404526006083802,0.722615844408267,-0.797512602104059,1.18364479478433,0.710256076309752,-0.266690640421957,-2.68640313123795,1.83541842002601,-0.544928635405918,0.122819349456717,2.43377801705661,-1.80303921971343,-0.129257772555064,0.118590764483292
"cell71_1",-19.1987775687619,-2.63640321158361,7.54408047659328,5.53180711640664,-1.16489055019918,1.6911377596717,5.89338174855653,-6.25672069113456,0.877308323545003,-3.74480977822095,0.650356878946788,1.68190952431515,0.748325944515634,0.227938580754969,1.16135896546655,1.93290418466936,3.62688468417504,1.9273066171551,0.232936751807425,-0.534015798284212,0.34453594909075,0.0663201504069735,-0.119982934184458,0.519802622268608,-0.40467670986165,-1.37792086347592,0.861489536313103,0.564998435660711,-0.262797576398055,-0.414009313066257
"cell72_1",22.774158706932,5.08875486046908,11.7999074692179,1.02269785586685,0.492623960633601,-2.54260021189303,-3.43038576550156,0.370824851520572,-3.4501450770494,1.80566182917683,-0.919204725257143,0.696528394022699,3.73161942128329,1.67457751698679,-0.798091896815246,2.05041672625051,-3.46309889103626,-1.42711955085364,-0.589371257253638,1.50446424419595,-1.25994756548956,2.8772666151353,0.244408193270796,2.02681738237071,1.465979669817,1.22355928686327,-0.847271769028472,0.497080437884896,1.40471946154405,-0.641085610894457
"cell73_1",27.9383073907234,7.74434066293332,12.8693308128234,-0.791690078384697,-1.25585731887214,-5.1225441551865,-5.70702956112605,0.692472746435909,-0.886634781992466,2.61161359176817,6.21360074276274,0.639653149136542,-0.0794871446180715,-1.63420081919275,-2.48488177198215,0.558566984039912,-0.387520104444497,-0.729519787128573,1.40151483196906,4.73250475898728,-5.6157984916135,0.358155734500046,-3.0650903851499,1.75452336546698,1.73810346369914,1.40535314405673,0.281333327087512,-0.728605801399471,0.269008630878506,0.479349325428715
"cell74_1",-25.7378697849634,-20.0891724954511,1.15254210852506,5.228737238329,-5.68765208955369,2.71615301869803,6.91688930472052,9.67069367254756,-8.71122902875184,11.7217764912299,2.51331313434964,-1.01269909973194,-3.38090294069033,-0.216670673948004,0.560653989373769,-1.69930839460252,-2.07347392420914,-1.48792975088319,1.13203504595893,0.345196070926442,-0.944357613752798,-0.178447540664451,1.34319767278612,-0.00358289481656365,-0.115108836823593,-1.3123420618596,2.05952289475375,-1.49690680809375,-1.88351020089508,-1.04149467312496
"cell75_1",22.0311420001374,-2.59386868589312,12.6492220179131,2.64175697019754,-1.95746865721981,-1.41233146056258,0.0793722538561677,-2.8304296569559,-5.58689568313786,1.38403504954835,-0.309548130670269,3.28038540708097,5.79080489298807,-2.50641975414665,2.38783397598145,1.32580244310268,-0.952276962118529,-2.25642117508291,-1.39086337533877,0.555434823483288,4.69735297923801,-1.5801161982385,-0.254342557909257,-1.93403789376526,2.70425207188124,-0.944501431543701,0.287947944149307,-0.401847367434911,-0.669454566754258,-1.5371644730907
"cell76_1",-22.768848000889,-16.0365467309881,1.25222107351577,4.70612173167298,-4.28005712873782,4.22946854642954,7.63062052380355,9.17297003136997,-7.91173552646871,10.6929026733611,4.24978189607138,-3.95007898755132,-3.1497478841298,-0.76614763033877,0.205566880717848,-2.0197173333758,-1.81342533816297,-2.07602513206268,0.961833306127917,0.799731853985589,-0.276939918524578,0.723188528820689,0.294265983141518,0.119893117693354,-0.159797602439201,-1.09339649373837,2.35874693193275,-2.1528020654964,-2.27106253043781,0.294471803280626
"cell77_1",17.3027674586256,6.65982487334258,8.98369789016751,4.22687617388728,-1.77633071337396,2.52701126437203,0.62946764352172,3.69335412986447,-4.14333381874243,0.146813837207833,-4.47218188730742,-1.0591544130555,-2.760816281423,-2.08780728283219,1.8762527744474,-0.0368878591717413,-0.270291410372655,3.46106794174171,-5.06855451986512,-3.87070199281654,-2.16678069175524,-0.978065303962944,-3.83060676941972,2.24323294243962,-1.9220341373552,-0.185829747577749,0.0778298090513743,1.98875199158891,1.85385121291107,5.89598282802219
"cell78_1",19.4932089049078,13.2822018225033,15.1015849517607,3.46621537549928,-0.325259623378352,4.22874538096661,1.08147661457727,1.78110142388192,-4.31195055918452,4.87803986051873,-0.598990016698345,-2.57256733635058,-0.613108611050252,-4.19871152671712,0.7099841122028,1.28282964103992,-0.053476721280971,-0.437991711651767,0.774111078106986,-2.78976171953561,2.34575371456081,-0.259912288891053,-0.474044406754309,-3.30768004266213,4.11590856820735,0.539414061657328,-0.152584595815145,-1.54804135180895,-0.38627050836245,-1.85089526721666
"cell79_1",-3.33868105835851,-3.50869879841655,-12.495521366491,9.19500259986517,3.42582544759512,8.40422107339832,5.07071725282193,0.818471763970677,2.58863428619737,3.85002766402233,0.0326533127583199,-2.54401458826756,3.62449306282205,0.785994640657819,-1.76619372269608,1.67422156825585,-0.440005564476726,0.503665378163641,0.809031509109681,2.35868967468319,0.120347588545489,1.29980760437997,0.379647539099019,1.97325461766658,-0.460751221970365,0.761714777186788,3.43701551299077,2.36275933780052,0.807203531732051,1.15166405155372
"cell80_1",2.29553895157648,0.54700358703448,-15.1180270601788,10.6139849038762,6.84650710219998,3.2445116838624,4.02080246479754,5.67420465093557,2.7959670175413,4.22405309310571,-2.38212496044175,-2.25312100642409,4.62872478807658,5.48605717547062,-3.02307662701316,0.990905362477179,-0.302361251668287,0.2013938787385,-3.28305180675037,2.72447735661916,-1.38809850144332,-3.30714015104047,-1.79642704938447,0.686696397284727,-1.07057490799249,-0.363188359476413,1.2733024716818,-0.0719135527921591,-1.24306654535311,0.330828493394081
"cell81_1",22.9565195223238,17.234189156098,18.5689500002864,2.72425789122882,6.45300327814921,4.75678409943689,0.991026268126583,4.11733379189622,-3.56026441362139,-0.92947726496923,-5.11537258742193,-9.22410672185203,-5.50400211914156,-5.87062377233377,2.61862427038206,-0.592830074366783,-2.31693349197758,4.91739092670612,1.25953196230245,-3.65912738977001,-0.395960414656036,-2.24647327488247,0.215652171268045,2.621758311203,0.90703607854788,1.08958188453868,-2.72497552517007,8.49765707173223,5.72267187998192,-5.21189181688048
"cell82_1",27.0643775478572,0.778836636823907,11.9701009888379,-1.74981721177136,-4.50208503287359,-2.7300929101531,-3.22414146291417,-1.06421404351997,2.49841208628444,3.65549824162021,4.00898005060951,2.32764205163517,-1.46865108516112,-0.309974662164394,0.442080090165605,-1.7180662534724,-0.52851296931849,0.0599166586241838,0.854764592683849,0.821551653501177,-2.04850979854987,1.26793393115859,-1.18067482088049,-2.35135332402627,0.436626323560199,0.574152193679927,1.12452810915564,-0.572450017097187,-0.932215200804713,0.674216595854655
